25	0.000140836	0.000150743	1434.47	15931.61	36838.42	ALI11	ALI
26	0.000150743	0.000161384	1226.02	15931.61	43101.75	ALI11	ALI
26	0.000150743	0.000161384	1226.02	17056.22	43101.75	ALI11	ALI
27	0.000161384	0.000172877	1226.02	17056.22	43101.75	ALI11	ALI
27	0.000161384	0.000172877	1226.02	18270.89	43101.75	ALI11	ALI
28	0.000172877	0.000185371	1061.74	18270.89	49770.76	ALI11	ALI
28	0.000172877	0.000185371	1061.74	19591.34	49770.76	ALI11	ALI
29	0.000185371	0.000199056	1061.74	19591.34	49770.76	ALI11	ALI
29	0.000185371	0.000199056	1061.74	21037.67	49770.76	ALI11	ALI
30	0.000199056	0.000214185	923.699	21037.67	57208.68	ALI11	ALI
30	0.000199056	0.000214185	923.699	22636.61	57208.68	ALI11	ALI
31	0.000214185	0.000231097	923.699	22636.61	57208.68	ALI11	ALI
31	0.000214185	0.000231097	923.699	24424.0	57208.68	ALI11	ALI
32	0.000231097	0.000250271	797.691	24424.0	66245.71	ALI11	ALI
32	0.000231097	0.000250271	797.691	26450.44	66245.71	ALI11	ALI
33	0.000250271	0.000272405	797.691	26450.44	66245.71	ALI11	ALI
33	0.000250271	0.000272405	797.691	28789.72	66245.71	ALI11	ALI
34	0.000272405	0.000298584	670.563	28789.72	78804.83	ALI11	ALI
34	0.000272405	0.000298584	670.563	31556.51	78804.83	ALI11	ALI
35	0.000298584	0.000330625	670.563	31556.51	78804.83	ALI11	ALI
35	0.000298584	0.000330625	670.563	34942.83	78804.83	ALI11	ALI
36	0.000330625	0.000371933	525.115	34942.83	100632.44	ALI11	ALI
36	0.000330625	0.000371933	525.115	39308.56	100632.44	ALI11	ALI
37	0.000371933	0.000430153	525.115	39308.56	100632.44	ALI11	ALI
37	0.000371933	0.000430153	525.115	45461.67	100632.44	ALI11	ALI
38	0.000430153	0.000529681	387.494	45461.67	136372.7	ALI11	ALI
38	0.000430153	0.000529681	387.494	55980.51	136372.7	ALI11	ALI
39	0.000529681	inf	387.494	55980.51	136372.7	ALI11	ALI
0	-0	3.80096e-06	3.39096	-0.0	15583670.75	ALI12	ALI
0	-0	3.80096e-06	3.39096	401.71	15583670.75	ALI12	ALI
1	3.80096e-06	7.70066e-06	10379.9	401.71	5090.96	ALI12	ALI
1	3.80096e-06	7.70066e-06	10379.9	813.86	5090.96	ALI12	ALI
2	7.70066e-06	1.17044e-05	34990.5	813.86	1510.23	ALI12	ALI
2	7.70066e-06	1.17044e-05	34990.5	1237.01	1510.23	ALI12	ALI
3	1.17044e-05	1.58178e-05	38005.3	1237.01	1390.43	ALI12	ALI
3	1.17044e-05	1.58178e-05	38005.3	1671.74	1390.43	ALI12	ALI
4	1.58178e-05	2.00471e-05	31889.6	1671.74	1657.08	ALI12	ALI
4	1.58178e-05	2.00471e-05	31889.6	2118.72	1657.08	ALI12	ALI
5	2.00471e-05	2.4399e-05	25615.8	2118.72	2062.93	ALI12	ALI
5	2.00471e-05	2.4399e-05	25615.8	2578.66	2062.93	ALI12	ALI
6	2.4399e-05	2.88808e-05	20549.9	2578.66	2571.48	ALI12	ALI
